generator  size  dt  physics_upsampling  t0  t_inj  inj_point  beta  level  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4640000.0  tm_31  36.81594604934939  9.323293953235797e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4660000.0  tm_23  22.355935247266814  9.491445151705617e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4680000.0  tm_23  112.59527852969968  1.0735077132099975e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4700000.0  tm_13  98.49585591128289  -8.252415979297692e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4720000.0  tm_32  163.04718142997012  1.0493584054631984e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4740000.0  tm_23  1.7342503230772945  9.700616985407242e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4760000.0  tm_23  8.377935860627488  1.0646009360655901e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4780000.0  tm_31  61.470751682610334  -8.73628182617765e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4800000.0  tm_32  47.955633073926265  -1.0260273411644908e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4820000.0  tm_21  1.4437300600872565  -1.012865247116851e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4840000.0  tm_13  7.385268861666377  9.985498085300196e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4860000.0  tm_23  13.9451270071722  9.998626520243738e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4880000.0  tm_12  56.509393055868905  9.334135321744922e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4900000.0  tm_21  21.82995774756156  -8.199742010075573e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4920000.0  tm_12  2.10207654112539  -8.837025082193847e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4940000.0  tm_13  45.204885737136756  -9.695552905892067e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4960000.0  tm_12  13.018633474526863  9.48952092960089e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4980000.0  tm_31  175.33708572820242  -1.1294666130132219e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5000000.0  tm_32  67.5898497262483  8.151772873607901e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5020000.0  tm_12  21.13819390610633  1.1502404325719887e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5040000.0  tm_13  3.9481971963017957  -9.558506701930979e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5060000.0  tm_21  71.6829264312769  -1.0464351510823691e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5080000.0  tm_31  15.348591762008674  -8.932337986076134e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5100000.0  tm_23  15.141268536177732  -9.154033485941978e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5120000.0  tm_32  26.128100645474156  -9.794030378953398e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5140000.0  tm_31  36.58422644472844  -9.95682229480378e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5160000.0  tm_32  49.42741857536351  1.1042149978613652e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5180000.0  tm_23  21.717690647151105  1.0097116620903304e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5200000.0  tm_23  36.66108535468246  1.0294576484504413e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5220000.0  tm_12  24.22625607542848  -1.097840874492565e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5240000.0  tm_32  85.01948241084997  9.254075416974918e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5260000.0  tm_13  66.78025578331737  -1.0434411296268519e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5280000.0  tm_13  158.31151820858454  -1.0370238555511503e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5300000.0  tm_21  11.751206884347773  9.274830408187164e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5320000.0  tm_13  85.20720609814599  -1.0174869454408497e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5340000.0  tm_31  49.61032781455509  -1.1514242764712641e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5360000.0  tm_31  18.280191953198276  -9.546531504669071e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5380000.0  tm_31  52.107585166217916  1.0715864793846595e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5400000.0  tm_31  23.26439081590121  -1.0711198408017895e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5420000.0  tm_12  44.866455032536585  1.0440140112586087e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5440000.0  tm_21  112.48744722271921  -1.0686637319302447e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5460000.0  tm_23  16.373630239324154  9.77681266727194e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5480000.0  tm_23  44.29526216245278  9.246104894976345e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5500000.0  tm_13  21.26424460520539  9.67071675524197e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5520000.0  tm_31  9.715696367104695  -1.072999781059592e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5540000.0  tm_31  0.9177022817913781  -8.639478648783652e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5560000.0  tm_12  6.313933091533172  1.181078601859893e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5580000.0  tm_12  27.432396503075303  8.966292593303169e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5600000.0  tm_32  59.94905309657801  -1.1135119470484291e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5620000.0  tm_31  38.23106592464047  9.434387018101145e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5640000.0  tm_23  32.05855619842792  -1.0155411980622921e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5660000.0  tm_21  22.366134732201566  9.614640642558138e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5680000.0  tm_12  117.42017600590802  -8.914543497197305e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5700000.0  tm_23  34.4123356929495  -1.0537753096864348e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5720000.0  tm_21  242.5207327115931  -9.178799838812914e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5740000.0  tm_23  6.215839289291771  1.0275708254649702e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5760000.0  tm_13  88.50432933744561  -1.1061037168402609e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5780000.0  tm_21  32.431883370494  -8.593579680132455e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5800000.0  tm_32  5.476706074628317  -9.492609371670478e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5820000.0  tm_31  56.76444804940943  1.0671787648408221e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5840000.0  tm_31  20.479625915971685  -1.0846013603323377e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5860000.0  tm_31  8.938674073875385  1.0391244845405469e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5880000.0  tm_32  1.3542193334767005  8.972606225211607e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5900000.0  tm_32  19.532945181462196  -1.1114515553247356e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5920000.0  tm_23  7.813868325935235  9.694564336774121e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5940000.0  tm_32  210.40185767140494  -9.866807651965037e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5960000.0  tm_13  89.71406754709496  -1.0364101134705381e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  5980000.0  tm_21  86.71692286287077  9.849295007916825e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6000000.0  tm_21  163.51806520103423  8.888297115607939e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6020000.0  tm_12  4.493285256096551  1.0444447739768935e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6040000.0  tm_13  68.51274576352444  -9.759949867861927e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6060000.0  tm_32  63.53656678162301  1.0216055250964076e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6080000.0  tm_21  31.103576857715236  1.0724462423571975e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6100000.0  tm_23  56.26781183682612  -9.445807657263287e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6120000.0  tm_12  76.15726342464112  8.356087675732424e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6140000.0  tm_12  26.897840015174822  -8.376180923309947e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6160000.0  tm_12  22.545967402031035  -1.132095221364596e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6180000.0  tm_31  117.01384339672707  9.283990440960659e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6200000.0  tm_12  5.634273883007459  1.0145063488519717e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6220000.0  tm_31  68.40301610699238  1.0277207582075776e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6240000.0  tm_32  151.83644325435984  -8.475407220546297e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6260000.0  tm_23  126.81311415341267  -1.1916378733002687e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6280000.0  tm_12  16.3782941482213  -9.045633027397868e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  6300000.0  tm_32  62.682063121907426  -9.87182398010294e-11  
